Latitude,Longitude,1_year average
58.5,257.25,0
58.5,258,0
58.5,258.75,0
58.5,259.5,0
58.5,260.25,0
58.5,261,0
58.5,261.75,0
58.5,262.5,0
58.5,263.25,0
58.5,264,0
58.5,264.75,0
58.5,265.5,0
58.5,266.25,0
58.5,267,0
58.5,267.75,0
58.5,268.5,0
58.5,269.25,0
58.5,270,0
58.5,270.75,0
58.5,271.5,0
58.5,272.25,0
58.5,273,0
58.5,273.75,0
58.5,274.5,0
58.5,275.25,0
58.5,276,0
58.5,276.75,0
58.5,277.5,0
58.5,278.25,0
58.5,279,0
58.5,279.75,0
58.5,280.5,0
58.5,281.25,0
58.5,282,0
58.5,282.75,0
58.5,283.5,0
58.5,284.25,0
57.75,229.5,0
57.75,230.25,0
57.75,231,0
57.75,231.75,0
57.75,232.5,0
57.75,233.25,0
57.75,234,0
57.75,234.75,0
57.75,235.5,0
57.75,236.25,0
57.75,237,0
57.75,237.75,0
57.75,238.5,0
57.75,239.25,0
57.75,240,0
57.75,240.75,0
57.75,241.5,0
57.75,242.25,0
57.75,243,0
57.75,243.75,0
57.75,244.5,0
57.75,245.25,0
57.75,246,0
57.75,246.75,0
57.75,247.5,0
57.75,248.25,0
57.75,249,0
57.75,249.75,0
57.75,250.5,0
57.75,251.25,0
57.75,252,0
57.75,252.75,0
57.75,253.5,0
57.75,254.25,0
57.75,255,0
57.75,255.75,0
57.75,256.5,0
57.75,257.25,0
57.75,258,0
57.75,258.75,0
57.75,259.5,0
57.75,260.25,0
57.75,261,0
57.75,261.75,0
57.75,262.5,0
57.75,263.25,0
57.75,264,0
57.75,264.75,0
57.75,265.5,0
57.75,266.25,0
57.75,267,0
57.75,267.75,0
57.75,268.5,0
57.75,269.25,0
57.75,270,0
57.75,270.75,0
57.75,271.5,0
57.75,272.25,0
57.75,273,0
57.75,273.75,0
57.75,274.5,0
57.75,275.25,0
57.75,276,0
57.75,276.75,0
57.75,277.5,0
57.75,278.25,0
57.75,279,0
57.75,279.75,0
57.75,280.5,0
57.75,281.25,0
57.75,282,0
57.75,282.75,0
57.75,283.5,0
57.75,284.25,0
57,229.5,0
57,230.25,0
57,231,0
57,231.75,0
57,232.5,0
57,233.25,0
57,234,0
57,234.75,0
57,235.5,0
57,236.25,0
57,237,0
57,237.75,0
57,238.5,0
57,239.25,0
57,240,0
57,240.75,0
57,241.5,0
57,242.25,0
57,243,0
57,243.75,0
57,244.5,0
57,245.25,0
57,246,0
57,246.75,0
57,247.5,0
57,248.25,0
57,249,0
57,249.75,0
57,250.5,0
57,251.25,0
57,252,0
57,252.75,0
57,253.5,0
57,254.25,0
57,255,0
57,255.75,0
57,256.5,0
57,257.25,0
57,258,0
57,258.75,0
57,259.5,0
57,260.25,0
57,261,0
57,261.75,0
57,262.5,0
57,263.25,0
57,264,0
57,264.75,0
57,265.5,0
57,266.25,0
57,267,0
57,267.75,0
57,268.5,0
57,269.25,0
57,270,0
57,270.75,0
57,271.5,0
57,272.25,0
57,273,0
57,273.75,0
57,274.5,0
57,275.25,0
57,276,0
57,276.75,0
57,277.5,0
57,278.25,0
57,279,0
57,279.75,0
57,280.5,0
57,281.25,0
57,282,0
57,282.75,0
57,283.5,0
57,284.25,0
56.25,229.5,0
56.25,230.25,0
56.25,231,0
56.25,231.75,0
56.25,232.5,0
56.25,233.25,0
56.25,234,0
56.25,234.75,0
56.25,235.5,0
56.25,236.25,0
56.25,237,0
56.25,237.75,0
56.25,238.5,0
56.25,239.25,0
56.25,240,0
56.25,240.75,0
56.25,241.5,0
56.25,242.25,0
56.25,243,0
56.25,243.75,0
56.25,244.5,0
56.25,245.25,0
56.25,246,0
56.25,246.75,0
56.25,247.5,0
56.25,248.25,0
56.25,249,0
56.25,249.75,0
56.25,250.5,0
56.25,251.25,0
56.25,252,0
56.25,252.75,0
56.25,253.5,0
56.25,254.25,0
56.25,255,0
56.25,255.75,0
56.25,256.5,0
56.25,257.25,0
56.25,258,0
56.25,258.75,0
56.25,259.5,0
56.25,260.25,0
56.25,261,0
56.25,261.75,0
56.25,262.5,0
56.25,263.25,0
56.25,264,0
56.25,264.75,0
56.25,265.5,0
56.25,266.25,0
56.25,267,0
56.25,267.75,0
56.25,268.5,0
56.25,269.25,0
56.25,270,0
56.25,270.75,0
56.25,271.5,0
56.25,272.25,0
56.25,273,0
56.25,273.75,0
56.25,274.5,0
56.25,275.25,0
56.25,276,0
56.25,276.75,0
56.25,277.5,0
56.25,278.25,0
56.25,279,0
56.25,279.75,0
56.25,280.5,0
56.25,281.25,0
56.25,282,0
56.25,282.75,0
56.25,283.5,0
56.25,284.25,0
55.5,229.5,0
55.5,230.25,0
55.5,231,0
55.5,231.75,0
55.5,232.5,0
55.5,233.25,0
55.5,234,0
55.5,234.75,0
55.5,235.5,0
55.5,236.25,0
55.5,237,0
55.5,237.75,0
55.5,238.5,0
55.5,239.25,0
55.5,240,0
55.5,240.75,0
55.5,241.5,0
55.5,242.25,0
55.5,243,0
55.5,243.75,0
55.5,244.5,0
55.5,245.25,0
55.5,246,0
55.5,246.75,0
55.5,247.5,0
55.5,248.25,0
55.5,249,0
55.5,249.75,0
55.5,250.5,0
55.5,251.25,0
55.5,252,0
55.5,252.75,0
55.5,253.5,0
55.5,254.25,0
55.5,255,0
55.5,255.75,0
55.5,256.5,0
55.5,257.25,0
55.5,258,0
55.5,258.75,0
55.5,259.5,0
55.5,260.25,0
55.5,261,0
55.5,261.75,0
55.5,262.5,0
55.5,263.25,0
55.5,264,0
55.5,264.75,0
55.5,265.5,0
55.5,266.25,0
55.5,267,0
55.5,267.75,0
55.5,268.5,0
55.5,269.25,0
55.5,270,0
55.5,270.75,0
55.5,271.5,0
55.5,272.25,0
55.5,273,0
55.5,273.75,0
55.5,274.5,0
55.5,275.25,0
55.5,276,0
55.5,276.75,0
55.5,277.5,0
55.5,278.25,0
55.5,279,0
55.5,279.75,0
55.5,280.5,0
55.5,281.25,0
55.5,282,0
55.5,282.75,0
55.5,283.5,0
55.5,284.25,0
54.75,229.5,0
54.75,230.25,0
54.75,231,0
54.75,231.75,0
54.75,232.5,0
54.75,233.25,0
54.75,234,0
54.75,234.75,0
54.75,235.5,0
54.75,236.25,0
54.75,237,0
54.75,237.75,0
54.75,238.5,0
54.75,239.25,0
54.75,240,0
54.75,240.75,0
54.75,241.5,0
54.75,242.25,0
54.75,243,0
54.75,243.75,0
54.75,244.5,0
54.75,245.25,0
54.75,246,0
54.75,246.75,0
54.75,247.5,0
54.75,248.25,0
54.75,249,0
54.75,249.75,0
54.75,250.5,0
54.75,251.25,0
54.75,252,0
54.75,252.75,0
54.75,253.5,0
54.75,254.25,0
54.75,255,0
54.75,255.75,0
54.75,256.5,0
54.75,257.25,0
54.75,258,0
54.75,258.75,0
54.75,259.5,0
54.75,260.25,0
54.75,261,0
54.75,261.75,0
54.75,262.5,0
54.75,263.25,0
54.75,264,0
54.75,264.75,0
54.75,265.5,0
54.75,266.25,0
54.75,267,0
54.75,267.75,0
54.75,268.5,0
54.75,269.25,0
54.75,270,0
54.75,270.75,0
54.75,271.5,0
54.75,272.25,0
54.75,273,0
54.75,273.75,0
54.75,274.5,0
54.75,275.25,0
54.75,276,0
54.75,276.75,0
54.75,277.5,0
54.75,278.25,0
54.75,279,0
54.75,279.75,0
54.75,280.5,0
54.75,281.25,0
54.75,282,0
54.75,282.75,0
54.75,283.5,0
54.75,284.25,0
54,229.5,44.7121612500053
54,230.25,0
54,231,0
54,231.75,0
54,232.5,0
54,233.25,0
54,234,0
54,234.75,0
54,235.5,0
54,236.25,0
54,237,0
54,237.75,0
54,238.5,0
54,239.25,0
54,240,0
54,240.75,0
54,241.5,0
54,242.25,0
54,243,0
54,243.75,0
54,244.5,0
54,245.25,0
54,246,0
54,246.75,0
54,247.5,0
54,248.25,0
54,249,0
54,249.75,0
54,250.5,0
54,251.25,0
54,252,0
54,252.75,0
54,253.5,0
54,254.25,0
54,255,0
54,255.75,0
54,256.5,0
54,257.25,0
54,258,0
54,258.75,0
54,259.5,0
54,260.25,0
54,261,0
54,261.75,0
54,262.5,0
54,263.25,0
54,264,0
54,264.75,0
54,265.5,0
54,266.25,0
54,267,0
54,267.75,0
54,268.5,0
54,269.25,0
54,270,0
54,270.75,0
54,271.5,0
54,272.25,0
54,273,0
54,273.75,0
54,274.5,0
54,275.25,0
54,276,0
54,276.75,0
54,277.5,0
54,278.25,0
54,279,0
54,279.75,0
54,280.5,0
54,281.25,0
54,282,0
54,282.75,0
54,283.5,0
54,284.25,0
53.25,229.5,278.492730437505
53.25,230.25,252.085493062505
53.25,231,43.8740124062552
53.25,231.75,0
53.25,232.5,0
53.25,233.25,0
53.25,234,0
53.25,234.75,0
53.25,235.5,0
53.25,236.25,0
53.25,237,0
53.25,237.75,0
53.25,238.5,0
53.25,239.25,0
53.25,240,0
53.25,240.75,0
53.25,241.5,0
53.25,242.25,0
53.25,243,0
53.25,243.75,0
53.25,244.5,0
53.25,245.25,0
53.25,246,0
53.25,246.75,0
53.25,247.5,0
53.25,248.25,0
53.25,249,0
53.25,249.75,0
53.25,250.5,0
53.25,251.25,0
53.25,252,0
53.25,252.75,0
53.25,253.5,0
53.25,254.25,0
53.25,255,0
53.25,255.75,0
53.25,256.5,0
53.25,257.25,0
53.25,258,0
53.25,258.75,0
53.25,259.5,0
53.25,260.25,0
53.25,261,0
53.25,261.75,0
53.25,262.5,0
53.25,263.25,0
53.25,264,0
53.25,264.75,0
53.25,265.5,0
53.25,266.25,0
53.25,267,0
53.25,267.75,0
53.25,268.5,0
53.25,269.25,0
53.25,270,0
53.25,270.75,0
53.25,271.5,0
53.25,272.25,0
53.25,273,0
53.25,273.75,0
53.25,274.5,0
53.25,275.25,0
53.25,276,0
53.25,276.75,0
53.25,277.5,0
53.25,278.25,0
53.25,279,0
53.25,279.75,0
53.25,280.5,0
53.25,281.25,0
53.25,282,0
53.25,282.75,0
53.25,283.5,0
53.25,284.25,0
52.5,229.5,337.90838970313
52.5,230.25,346.06523376563
52.5,231,324.454040687505
52.5,231.75,50.2823090781301
52.5,232.5,0
52.5,233.25,0
52.5,234,0
52.5,234.75,0
52.5,235.5,0
52.5,236.25,0
52.5,237,0
52.5,237.75,0
52.5,238.5,0
52.5,239.25,0
52.5,240,0
52.5,240.75,0
52.5,241.5,0
52.5,242.25,0
52.5,243,0
52.5,243.75,0
52.5,244.5,0
52.5,245.25,0
52.5,246,0
52.5,246.75,0
52.5,247.5,0
52.5,248.25,0
52.5,249,0
52.5,249.75,0
52.5,250.5,0
52.5,251.25,0
52.5,252,0
52.5,252.75,0
52.5,253.5,0
52.5,254.25,0
52.5,255,0
52.5,255.75,0
52.5,256.5,0
52.5,257.25,0
52.5,258,0
52.5,258.75,0
52.5,259.5,0
52.5,260.25,46.7374502656302
52.5,261,0
52.5,261.75,0
52.5,262.5,0
52.5,263.25,33.9446547656301
52.5,264,0
52.5,264.75,0
52.5,265.5,0
52.5,266.25,0
52.5,267,0
52.5,267.75,0
52.5,268.5,0
52.5,269.25,0
52.5,270,0
52.5,270.75,0
52.5,271.5,0
52.5,272.25,0
52.5,273,0
52.5,273.75,0
52.5,274.5,0
52.5,275.25,0
52.5,276,0
52.5,276.75,0
52.5,277.5,0
52.5,278.25,0
52.5,279,0
52.5,279.75,0
52.5,280.5,0
52.5,281.25,0
52.5,282,0
52.5,282.75,0
52.5,283.5,0
52.5,284.25,0
51.75,229.5,378.83241339063
51.75,230.25,390.752354156255
51.75,231,367.123221593755
51.75,231.75,284.184947187505
51.75,232.5,0
51.75,233.25,0
51.75,234,0
51.75,234.75,0
51.75,235.5,0
51.75,236.25,0
51.75,237,0
51.75,237.75,0
51.75,238.5,0
51.75,239.25,0
51.75,240,0
51.75,240.75,0
51.75,241.5,0
51.75,242.25,0
51.75,243,0
51.75,243.75,0
51.75,244.5,0
51.75,245.25,0
51.75,246,0
51.75,246.75,0
51.75,247.5,0
51.75,248.25,0
51.75,249,0
51.75,249.75,40.6782255781302
51.75,250.5,65.7421025625052
51.75,251.25,81.9885855937551
51.75,252,100.98650151563
51.75,252.75,128.816829187505
51.75,253.5,103.96531742188
51.75,254.25,56.1966790625052
51.75,255,15.2740414531302
51.75,255.75,0
51.75,256.5,0
51.75,257.25,0
51.75,258,0
51.75,258.75,0
51.75,259.5,29.3214005937553
51.75,260.25,201.69807292188
51.75,261,179.097782843755
51.75,261.75,251.523030375005
51.75,262.5,229.278472500005
51.75,263.25,178.470365562505
51.75,264,108.37513045313
51.75,264.75,29.7146701562552
51.75,265.5,0
51.75,266.25,0
51.75,267,0
51.75,267.75,0
51.75,268.5,0
51.75,269.25,0
51.75,270,0
51.75,270.75,0
51.75,271.5,0
51.75,272.25,0
51.75,273,0
51.75,273.75,0
51.75,274.5,0
51.75,275.25,0
51.75,276,0
51.75,276.75,0
51.75,277.5,0
51.75,278.25,0
51.75,279,0
51.75,279.75,0
51.75,280.5,0
51.75,281.25,0
51.75,282,0
51.75,282.75,0
51.75,283.5,0
51.75,284.25,0
51,229.5,412.55980804688
51,230.25,415.97813173438
51,231,374.14303720313
51,231.75,270.323190593755
51,232.5,220.78685423438
51,233.25,101.24060439063
51,234,0
51,234.75,0
51,235.5,0
51,236.25,0
51,237,0
51,237.75,0
51,238.5,0
51,239.25,0
51,240,9.35237929688012
51,240.75,0
51,241.5,0
51,242.25,0
51,243,0
51,243.75,0
51,244.5,0
51,245.25,0
51,246,0
51,246.75,73.1833239687552
51,247.5,183.743431375005
51,248.25,213.901709781255
51,249,226.58796885938
51,249.75,244.78698620313
51,250.5,260.69496070313
51,251.25,262.66427648438
51,252,239.045556156255
51,252.75,206.426506562505
51,253.5,182.780057062505
51,254.25,161.24584242188
51,255,134.960464187505
51,255.75,58.1477074062552
51,256.5,8.99593264063035
51,257.25,0
51,258,0
51,258.75,0
51,259.5,24.5066201718802
51,260.25,158.37074042188
51,261,322.06282501563
51,261.75,350.39018517188
51,262.5,347.460453062505
51,263.25,295.809565093755
51,264,240.43818317188
51,264.75,139.65442979688
51,265.5,52.2845042968802
51,266.25,0
51,267,0
51,267.75,0
51,268.5,0
51,269.25,0
51,270,0
51,270.75,0
51,271.5,0
51,272.25,0
51,273,0
51,273.75,0
51,274.5,0
51,275.25,0
51,276,0
51,276.75,0
51,277.5,0
51,278.25,0
51,279,0
51,279.75,0
51,280.5,0
51,281.25,0
51,282,0
51,282.75,0
51,283.5,0
51,284.25,0
50.25,229.5,457.33582335938
50.25,230.25,461.58068807813
50.25,231,425.018260343755
50.25,231.75,319.95964376563
50.25,232.5,318.76562517188
50.25,233.25,335.26958342188
50.25,234,364.489210093755
50.25,234.75,322.141225250005
50.25,235.5,85.1081089062552
50.25,236.25,0
50.25,237,0
50.25,237.75,0
50.25,238.5,0
50.25,239.25,0
50.25,240,39.3029102343802
50.25,240.75,34.6322425312551
50.25,241.5,0
50.25,242.25,0
50.25,243,0
50.25,243.75,0
50.25,244.5,0
50.25,245.25,0
50.25,246,0
50.25,246.75,169.634440500005
50.25,247.5,365.967117843755
50.25,248.25,427.07798007813
50.25,249,398.010177250005
50.25,249.75,312.72946517188
50.25,250.5,260.373698593755
50.25,251.25,233.01658889063
50.25,252,222.733152718755
50.25,252.75,222.591697437505
50.25,253.5,231.67519501563
50.25,254.25,238.353023906255
50.25,255,230.99804867188
50.25,255.75,180.075789531255
50.25,256.5,113.61323314063
50.25,257.25,65.0358041718803
50.25,258,67.7695396093801
50.25,258.75,77.7408926562552
50.25,259.5,109.40619914063
50.25,260.25,183.344522875005
50.25,261,320.13363379688
50.25,261.75,387.16238092188
50.25,262.5,396.397250531255
50.25,263.25,378.04431251563
50.25,264,366.99627429688
50.25,264.75,304.49304067188
50.25,265.5,241.70825745313
50.25,266.25,181.98592029688
50.25,267,128.66634489063
50.25,267.75,80.0792669687552
50.25,268.5,41.57465398438
50.25,269.25,10.1683399687551
50.25,270,0
50.25,270.75,0
50.25,271.5,0
50.25,272.25,0
50.25,273,0
50.25,273.75,0
50.25,274.5,0
50.25,275.25,0
50.25,276,17.0307804843801
50.25,276.75,24.4954831406302
50.25,277.5,20.5264208437552
50.25,278.25,0
50.25,279,0
50.25,279.75,0
50.25,280.5,0
50.25,281.25,0
50.25,282,0
50.25,282.75,0
50.25,283.5,0
50.25,284.25,0
49.5,229.5,510.73069889063
49.5,230.25,525.40019689063
49.5,231,520.37051554688
49.5,231.75,479.903617156255
49.5,232.5,398.01159526563
49.5,233.25,337.531705156255
49.5,234,483.71010220313
49.5,234.75,590.28016673438
49.5,235.5,453.78739689063
49.5,236.25,417.90780257813
49.5,237,411.97813304688
49.5,237.75,180.142707937505
49.5,238.5,0
49.5,239.25,0
49.5,240,0
49.5,240.75,0
49.5,241.5,0
49.5,242.25,0
49.5,243,0
49.5,243.75,0
49.5,244.5,0
49.5,245.25,0
49.5,246,0
49.5,246.75,145.93284407813
49.5,247.5,368.15577382813
49.5,248.25,469.62534407813
49.5,249,412.42946698438
49.5,249.75,283.20288117188
49.5,250.5,209.249317343755
49.5,251.25,195.969369281255
49.5,252,248.766528843755
49.5,252.75,255.190453125005
49.5,253.5,244.089759781255
49.5,254.25,240.653536781255
49.5,255,270.073025406255
49.5,255.75,313.832402000005
49.5,256.5,293.507647000005
49.5,257.25,252.87641389063
49.5,258,235.719247781255
49.5,258.75,276.21973670313
49.5,259.5,277.35530457813
49.5,260.25,279.02972404688
49.5,261,321.151763156255
49.5,261.75,402.74215664063
49.5,262.5,437.44311520313
49.5,263.25,437.702056718755
49.5,264,415.964206531255
49.5,264.75,400.85329304688
49.5,265.5,357.841245718755
49.5,266.25,330.73914229688
49.5,267,264.019039718755
49.5,267.75,205.03345154688
49.5,268.5,134.47207026563
49.5,269.25,75.1275945625052
49.5,270,49.7956886406301
49.5,270.75,68.591367000005
49.5,271.5,15.2239596875052
49.5,272.25,0
49.5,273,0
49.5,273.75,0
49.5,274.5,0
49.5,275.25,0
49.5,276,37.270407250005
49.5,276.75,87.8339376093801
49.5,277.5,89.9668853437553
49.5,278.25,53.3247691718801
49.5,279,0
49.5,279.75,0
49.5,280.5,0
49.5,281.25,0
49.5,282,0
49.5,282.75,0
49.5,283.5,0
49.5,284.25,0
48.75,229.5,562.315884562505
48.75,230.25,584.126216875005
48.75,231,593.465312156255
48.75,231.75,596.821434562505
48.75,232.5,599.49354223438
48.75,233.25,575.088888031255
48.75,234,494.19239039063
48.75,234.75,448.090828281255
48.75,235.5,528.01497951563
48.75,236.25,686.679845218755
48.75,237,613.88733820313
48.75,237.75,458.32826539063
48.75,238.5,97.6626105468802
48.75,239.25,0
48.75,240,0
48.75,240.75,211.36921332813
48.75,241.5,396.490450875005
48.75,242.25,433.76611882813
48.75,243,345.558235343755
48.75,243.75,202.05087132813
48.75,244.5,62.44012260938
48.75,245.25,0
48.75,246,0
48.75,246.75,0
48.75,247.5,214.681532843755
48.75,248.25,534.515855250005
48.75,249,706.531512031255
48.75,249.75,651.435365312505
48.75,250.5,561.16900785938
48.75,251.25,509.327627031255
48.75,252,554.350509750005
48.75,252.75,549.230988531255
48.75,253.5,511.20701367188
48.75,254.25,480.19472645313
48.75,255,498.50733410938
48.75,255.75,503.294751031255
48.75,256.5,466.699994812505
48.75,257.25,427.636646500005
48.75,258,427.06180485938
48.75,258.75,440.87390885938
48.75,259.5,409.61109976563
48.75,260.25,371.958707000005
48.75,261,368.401960375005
48.75,261.75,435.26642635938
48.75,262.5,494.03147473438
48.75,263.25,531.43660085938
48.75,264,534.25448798438
48.75,264.75,488.63588817188
48.75,265.5,453.38844310938
48.75,266.25,414.982809468755
48.75,267,359.96572201563
48.75,267.75,296.37981635938
48.75,268.5,237.07773870313
48.75,269.25,191.189124531255
48.75,270,173.44886689063
48.75,270.75,68.0070859375051
48.75,271.5,0
48.75,272.25,0
48.75,273,0
48.75,273.75,0
48.75,274.5,22.3735124843803
48.75,275.25,74.0953407500052
48.75,276,61.6340916093801
48.75,276.75,63.3584544218802
48.75,277.5,58.0253289375052
48.75,278.25,50.0003328593802
48.75,279,44.1934251406302
48.75,279.75,47.7184911875054
48.75,280.5,55.9002526562551
48.75,281.25,34.4022648593802
48.75,282,19.4243547968803
48.75,282.75,0
48.75,283.5,0
48.75,284.25,0
48,229.5,616.70355220313
48.5,-85,0.000
48.5,-84.25,0.000
48.5,-83.5,0.000
48.5,-82.75,0.000
48.5,-82,0.000
48.5,-81.25,0.000
48.5,-80.5,0.000
48.5,-79.75,0.000
48.5,-79,0.000
48.5,-78.25,0.000
48.5,-77.5,0.000
48.5,-76.75,0.000
48.5,-76,0.000
48.5,-75.25,0.000
48.5,-74.5,0.000
48.5,-73.75,0.000
48.5,-73,41.590
48.5,-72.25,109.594
48.5,-71.5,22.397
48.5,-70.75,0.000
48.5,-70,0.000
48.5,-69.25,155.383
48.5,-68.5,109.899
48.5,-67.75,0.000
48.5,-67,19.140
48.5,-66.25,0.000
48.5,-65.5,52.706
48.5,-64.75,71.748
48.5,-64,67.426
48.5,-63.25,86.669
48.5,-62.5,64.086
48.5,-61.75,26.470
48.5,-61,0.000
48.5,-60.25,0.000
48.5,-59.5,0.000
48.5,-58.75,2.068
48.5,-58,12.758
48.5,-57.25,0.000
48.5,-56.5,18.302
47.75,-85,0.000
47.75,-84.25,0.000
47.75,-83.5,0.000
47.75,-82.75,0.000
47.75,-82,0.000
47.75,-81.25,66.912
47.75,-80.5,106.969
47.75,-79.75,144.982
47.75,-79,126.249
47.75,-78.25,94.067
47.75,-77.5,47.835
47.75,-76.75,1.058
47.75,-76,0.000
47.75,-75.25,0.000
47.75,-74.5,16.001
47.75,-73.75,74.610
47.75,-73,156.970
47.75,-72.25,98.441
47.75,-71.5,27.989
47.75,-70.75,34.792
47.75,-70,183.446
47.75,-69.25,270.566
47.75,-68.5,217.079
47.75,-67.75,151.566
47.75,-67,95.388
47.75,-66.25,142.416
47.75,-65.5,296.691
47.75,-64.75,325.809
47.75,-64,310.243
47.75,-63.25,281.931
47.75,-62.5,265.665
47.75,-61.75,230.638
47.75,-61,205.473
47.75,-60.25,138.939
47.75,-59.5,92.265
47.75,-58.75,108.743
47.75,-58,49.770
47.75,-57.25,27.906
47.75,-56.5,9.012
47,-85,38.398
47,-84.25,190.931
47,-83.5,157.498
47,-82.75,134.786
47,-82,190.156
47,-81.25,260.421
47,-80.5,300.209
47,-79.75,331.234
47,-79,301.365
47,-78.25,267.501
47,-77.5,221.453
47,-76.75,220.649
47,-76,230.981
47,-75.25,213.698
47,-74.5,204.138
47,-73.75,254.417
47,-73,407.094
47,-72.25,401.085
47,-71.5,329.132
47,-70.75,223.929
47,-70,298.462
47,-69.25,324.538
47,-68.5,321.572
47,-67.75,255.133
47,-67,264.910
47,-66.25,353.980
47,-65.5,523.120
47,-64.75,553.314
47,-64,537.538
47,-63.25,490.416
47,-62.5,469.044
47,-61.75,428.831
47,-61,382.946
47,-60.25,312.775
47,-59.5,233.022
47,-58.75,177.988
47,-58,114.016
47,-57.25,42.288
47,-56.5,6.850
46.25,-85,387.885
46.25,-84.25,513.751
46.25,-83.5,417.435
46.25,-82.75,388.399
46.25,-82,433.999
46.25,-81.25,473.564
46.25,-80.5,507.673
46.25,-79.75,472.093
46.25,-79,390.984
46.25,-78.25,361.879
46.25,-77.5,406.685
46.25,-76.75,448.456
46.25,-76,501.061
46.25,-75.25,533.239
46.25,-74.5,523.550
46.25,-73.75,637.654
46.25,-73,801.489
46.25,-72.25,757.887
46.25,-71.5,579.230
46.25,-70.75,464.544
46.25,-70,353.515
46.25,-69.25,402.050
46.25,-68.5,442.259
46.25,-67.75,513.722
46.25,-67,540.207
46.25,-66.25,614.655
46.25,-65.5,631.549
46.25,-64.75,669.001
46.25,-64,677.103
46.25,-63.25,644.766
46.25,-62.5,606.965
46.25,-61.75,596.632
46.25,-61,547.981
46.25,-60.25,473.305
46.25,-59.5,394.843
46.25,-58.75,310.844
46.25,-58,242.159
46.25,-57.25,169.765
46.25,-56.5,101.522
45.5,-85,630.356
45.5,-84.25,705.367
45.5,-83.5,586.341
45.5,-82.75,511.614
45.5,-82,506.530
45.5,-81.25,543.831
45.5,-80.5,582.545
45.5,-79.75,560.977
45.5,-79,476.561
45.5,-78.25,479.483
45.5,-77.5,549.522
45.5,-76.75,657.757
45.5,-76,775.719
45.5,-75.25,848.503
45.5,-74.5,886.564
45.5,-73.75,958.673
45.5,-73,1015.685
45.5,-72.25,795.037
45.5,-71.5,558.389
45.5,-70.75,476.452
45.5,-70,474.299
45.5,-69.25,604.830
45.5,-68.5,747.017
45.5,-67.75,744.711
45.5,-67,726.078
45.5,-66.25,674.271
45.5,-65.5,547.296
45.5,-64.75,760.451
45.5,-64,754.894
45.5,-63.25,715.459
45.5,-62.5,670.965
45.5,-61.75,662.978
45.5,-61,589.667
45.5,-60.25,523.774
45.5,-59.5,454.175
45.5,-58.75,372.524
45.5,-58,313.510
45.5,-57.25,275.233
45.5,-56.5,213.986
44.75,-85,818.807
44.75,-84.25,868.543
44.75,-83.5,832.643
44.75,-82.75,663.671
44.75,-82,613.788
44.75,-81.25,658.904
44.75,-80.5,712.084
44.75,-79.75,741.332
44.75,-79,687.000
44.75,-78.25,713.747
44.75,-77.5,796.923
44.75,-76.75,891.582
44.75,-76,979.600
44.75,-75.25,965.638
44.75,-74.5,896.243
44.75,-73.75,916.315
44.75,-73,942.634
44.75,-72.25,768.430
44.75,-71.5,593.189
44.75,-70.75,684.098
44.75,-70,808.255
44.75,-69.25,928.280
44.75,-68.5,952.413
44.75,-67.75,667.018
44.75,-67,487.580
44.75,-66.25,420.308
44.75,-65.5,743.883
44.75,-64.75,795.795
44.75,-64,695.987
44.75,-63.25,640.341
44.75,-62.5,618.045
44.75,-61.75,628.991
44.75,-61,569.059
44.75,-60.25,519.958
44.75,-59.5,491.622
44.75,-58.75,442.065
44.75,-58,429.857
44.75,-57.25,428.565
44.75,-56.5,423.381
44,-85,1023.931
44,-84.25,1062.906
44,-83.5,1071.968
44,-82.75,912.736
44,-82,821.531
44,-81.25,808.039
44,-80.5,857.880
44,-79.75,941.106
44,-79,997.943
44,-78.25,962.769
44,-77.5,1014.009
44,-76.75,1025.755
44,-76,1021.205
44,-75.25,924.726
44,-74.5,788.170
44,-73.75,839.303
44,-73,917.797
44,-72.25,872.109
44,-71.5,907.759
44,-70.75,1059.676
44,-70,1153.364
44,-69.25,764.587
44,-68.5,654.564
44,-67.75,463.530
44,-67,407.624
44,-66.25,553.019
44,-65.5,799.982
44,-64.75,700.896
44,-64,662.010
44,-63.25,671.369
44,-62.5,688.378
44,-61.75,688.650
44,-61,660.807
44,-60.25,643.609
44,-59.5,656.842
44,-58.75,697.576
44,-58,725.262
44,-57.25,745.566
44,-56.5,761.546
43.25,-85,1259.548
43.25,-84.25,1285.325
43.25,-83.5,1274.898
43.25,-82.75,1212.512
43.25,-82,1169.108
43.25,-81.25,1102.359
43.25,-80.5,1119.024
43.25,-79.75,1199.834
43.25,-79,1253.984
43.25,-78.25,1219.029
43.25,-77.5,1270.469
43.25,-76.75,1285.615
43.25,-76,1186.956
43.25,-75.25,1035.094
43.25,-74.5,953.028
43.25,-73.75,1037.102
43.25,-73,1042.978
43.25,-72.25,1107.801
43.25,-71.5,1259.719
43.25,-70.75,1267.202
43.25,-70,988.948
43.25,-69.25,818.191
43.25,-68.5,695.617
43.25,-67.75,614.364
43.25,-67,526.216
43.25,-66.25,498.309
43.25,-65.5,583.311
43.25,-64.75,696.703
43.25,-64,794.475
43.25,-63.25,866.537
43.25,-62.5,912.467
43.25,-61.75,927.683
43.25,-61,962.500
43.25,-60.25,1001.865
43.25,-59.5,1064.339
43.25,-58.75,1143.511
43.25,-58,1171.238
43.25,-57.25,1147.425
43.25,-56.5,1121.916
